17
893 920
495 598 171
589 535 -14
843 118 -915
776 614 -323
16 528 344
560 750 -445
702 682 357
481 466 241
731 576 456
829 632 -479
736 817 -3
325 735 123
334 191 -586
210 672 -100
300 141 -705
336 689 910
32 139 -926
546 545 389
324 52 -259
192 161 -537
289 225 -388
754 285 -232
709 256 -793
73 790 763
208 73 -328
352 505 -876
569 373 981
511 445 752
291 225 -799
792 770 100
198 209 235
654 270 243
770 330 -788
116 205 -40
312 109 577
601 222 -372
454 497 45
229 171 191
510 94 977
334 689 -956
131 220 -31
621 622 276
390 61 765
643 222 -946
517 335 146
250 453 766
573 335 -788
89 496 -8
397 630 -153
158 595 678
764 537 93
630 476 808
725 748 648
324 360 572
635 73 750
244 527 48
24 25 -121
445 704 -90
136 663 930
453 399 12
447 339 748
613 264 -791
543 41 934
759 8 496
705 487 -215
595 320 -16
408 496 -591
514 517 447
252 330 361
232 596 953
540 468 703
533 314 867
131 129 567
434 186 -826
789 7 -7
350 57 55
765 17 649
227 174 -409
32 755 -896
786 85 212
5 354 -192
313 772 73
825 157 -921
444 130 124
476 433 483
448 735 402
791 804 -246
623 792 288
701 568 -219
118 485 803
102 741 838
354 657 835
1 262 789
330 596 6
584 735 848
41 186 -654
765 807 668
58 805 -12
280 447 531
99 62 810
706 126 -684
171 811 -552
20 112 -993
493 713 489
742 95 -18
649 141 28
639 718 -804
311 568 489
243 441 -893
455 608 958
659 393 224
547 740 138
711 301 922
150 687 968
186 438 -84
489 334 742
800 643 -604
413 169 718
68 762 896
78 828 409
473 239 654
733 348 -133
684 363 586
474 582 -925
761 469 809
43 58 -428
426 41 881
360 346 341
545 330 -428
215 473 318
795 510 166
255 95 -83
299 334 -646
81 527 914
718 639 -26
209 197 -958
640 242 -565
202 19 339
524 286 751
325 812 816
545 355 712
506 30 -182
452 796 -973
400 124 904
503 654 128
101 556 -416
397 694 760
320 514 206
826 115 -511
754 10 607
2 399 323
114 594 995
391 518 23
843 420 600
373 489 868
713 260 -874
293 667 -676
729 354 -612
505 442 279
89 397 -533
135 708 914
166 799 366
751 316 -97
461 635 624
680 308 416
382 196 655
659 216 361
650 577 -375
154 386 -114
568 337 -876
756 194 -66
628 764 -763
152 464 559
131 69 132
310 514 692
249 762 -494
374 105 333
713 6 724
138 548 -539
757 252 -317
142 596 107
149 99 -714
802 817 -558
380 256 483
551 321 260
310 167 -315
701 404 -332
744 571 793
64 325 422
518 45 855
649 468 210
513 843 948
760 500 -925
308 639 989
658 212 -755
529 653 676
71 563 -827
288 305 -921
466 88 446
655 346 -297
828 784 -121
613 297 -146
429 342 701
129 539 -595
467 661 839
546 212 -174
724 81 -714
266 284 -7
527 490 -848
281 240 -985
123 430 557
78 769 -470
230 486 -449
179 120 515
831 60 490
216 795 506
539 319 -421
819 514 289
197 248 -74
107 79 129
766 635 581
622 333 -820
74 219 274
121 354 708
547 564 972
165 730 961
286 369 330
661 14 -415
577 51 -745
174 562 856
590 96 996
9 794 884
716 587 -347
63 429 -433
145 202 -321
239 193 -617
165 822 -150
842 804 420
188 418 -740
113 769 978
327 332 -826
82 141 -102
519 592 -741
85 322 -744
258 281 124
440 363 -699
352 473 141
601 17 604
22 186 -563
596 480 -781
12 739 153
713 217 567
544 815 -470
404 111 361
703 423 559
299 541 -789
833 226 -717
326 641 -934
306 48 67
241 826 961
450 518 -589
759 370 -445
701 355 82
188 489 116
489 429 -22
362 471 -831
102 167 506
591 80 741
794 450 700
529 312 884
339 684 257
364 843 402
738 132 -590
414 818 -499
147 165 963
615 705 -153
352 767 -91
329 362 -647
134 528 817
63 687 938
834 293 641
714 387 662
322 820 -320
566 18 48
696 765 -919
309 567 -861
118 821 -476
794 315 138
20 811 163
790 218 -917
436 803 -429
437 218 142
225 293 -28
784 188 244
95 368 -447
69 91 -126
715 241 614
624 164 195
66 770 -376
510 327 -174
795 691 -288
51 703 904
607 700 -412
404 412 -440
477 689 -432
529 294 632
613 517 724
349 682 854
348 388 475
768 107 -546
394 522 616
106 472 -314
676 616 552
531 482 -699
140 90 571
27 467 -180
20 93 -933
129 87 947
236 501 542
693 648 614
522 268 -190
544 266 83
303 121 -453
86 454 764
438 414 -298
262 244 -624
837 6 -279
815 51 416
219 601 675
617 798 -945
495 5 -279
657 187 882
334 394 931
623 663 -652
5 587 793
701 712 58
700 440 -110
755 569 -488
647 25 670
232 151 36
801 405 49
93 270 -870
778 334 -984
336 770 847
296 443 398
74 726 -19
233 448 -165
237 585 309
166 564 -278
723 705 721
299 602 -82
122 579 -200
648 620 -995
813 614 549
38 275 565
120 539 10
237 147 268
158 441 -972
628 500 707
538 200 -402
730 488 -260
247 668 -584
485 564 -547
332 637 -442
610 506 -166
251 170 894
571 655 -967
279 728 -121
306 525 -872
327 449 666
362 551 511
291 773 149
360 74 525
618 589 439
554 476 121
332 470 -722
43 607 251
667 213 -956
652 386 -341
188 434 358
245 330 899
732 109 -84
698 208 326
298 674 -302
649 256 148
212 752 -978
325 68 431
699 349 -464
627 316 539
630 750 -867
510 181 906
105 458 -330
606 843 -13
161 224 391
30 476 776
672 517 -571
513 186 332
718 401 417
157 74 -801
25 303 -179
564 642 -616
34 350 -440
46 708 955
386 645 -253
842 268 742
98 195 -450
560 811 -324
70 426 -925
358 447 88
369 169 65
452 274 239
390 49 958
187 89 -465
694 113 323
842 462 859
120 437 57
319 221 714
697 221 152
406 522 86
76 77 784
772 130 226
733 682 -489
125 364 246
698 725 629
804 452 -861
161 572 -165
506 20 -118
236 498 -965
254 614 -904
459 195 514
496 793 453
573 187 415
398 594 -210
203 443 -260
565 131 922
22 133 -179
573 219 868
614 637 -502
495 463 266
333 820 -901
142 451 -728
531 137 529
28 275 -806
798 394 469
782 187 600
789 542 -515
202 231 876
790 1 921
814 456 744
81 749 403
74 725 -120
236 342 -732
493 304 -372
367 665 331
620 121 -358
44 479 -351
649 184 -627
801 639 187
834 268 179
588 273 20
188 809 619
422 675 -2
418 594 -954
179 707 -523
83 365 295
762 826 -676
248 353 478
572 281 160
749 68 17
814 685 -158
621 601 396
217 327 -701
496 639 392
388 248 -690
727 592 -256
787 843 314
402 722 -54
656 675 830
579 203 -887
365 79 -888
511 462 537
378 321 -708
125 773 855
630 756 -341
591 508 -278
482 348 792
81 634 -727
259 45 931
498 373 -468
618 832 -2
18 336 989
52 822 -202
578 372 -851
502 687 341
329 543 -725
511 177 -565
266 474 -683
21 567 404
288 313 866
605 733 -474
402 546 899
835 266 443
285 358 -786
832 627 -569
33 643 -166
139 761 500
322 811 -378
325 830 -81
695 298 266
323 120 662
777 279 -82
340 553 -642
634 519 -628
40 345 987
371 837 -343
106 793 783
751 6 -934
125 288 -749
842 684 -384
603 703 836
344 440 -80
494 356 -389
774 445 127
764 384 45
740 680 565
178 539 716
683 508 41
313 646 -736
39 150 305
158 172 -685
627 138 719
375 445 -146
515 279 234
482 252 -620
656 696 -108
24 723 459
836 170 538
653 340 -396
519 374 267
504 405 -722
838 348 59
843 696 520
382 292 814
594 712 -573
134 126 -436
467 691 20
244 348 -469
195 100 -14
522 458 -221
75 481 -367
742 89 -478
465 11 -211
377 119 10
608 462 -30
85 435 -922
463 200 -960
282 723 -219
389 295 -871
252 668 -214
16 777 441
29 434 498
194 396 -796
40 547 235
399 840 998
67 468 -228
56 253 339
734 229 -208
282 379 -674
155 600 -879
19 184 806
303 52 -926
743 602 -858
444 583 -299
475 641 230
714 740 401
568 830 -151
29 685 -164
294 195 -218
575 778 -149
251 76 -280
521 474 107
4 534 -421
843 278 -33
714 830 902
449 747 114
520 458 413
156 269 -206
611 327 -459
677 670 365
787 393 -773
662 303 -967
518 114 -333
323 482 601
329 264 -349
285 102 -136
743 638 483
687 781 -803
815 141 911
556 679 -927
497 140 -641
401 256 200
295 482 -279
198 185 -130
382 700 -857
24 310 212
754 660 369
550 517 -195
30 410 641
546 96 848
131 384 298
557 207 108
706 444 544
569 678 -468
788 786 -130
535 342 -128
109 24 -53
779 576 387
256 439 983
461 371 101
624 384 356
717 61 832
212 241 716
602 540 630
498 744 599
268 602 149
540 573 -379
219 180 848
652 184 -606
782 554 22
750 270 -268
678 176 882
297 313 -837
195 114 169
98 555 815
82 121 648
28 256 -306
127 836 803
66 352 -651
240 274 -538
727 540 -530
266 253 635
680 346 -414
454 442 -363
259 1 -517
22 474 -381
452 21 451
198 293 -60
45 130 756
420 525 117
34 338 -535
414 139 626
609 697 495
18 822 -390
142 743 -451
131 55 -25
109 719 -536
306 280 -645
26 30 877
83 166 -306
507 387 -135
701 430 -165
614 72 630
786 415 146
38 71 -615
117 50 846
433 519 -451
468 7 -257
642 582 -589
296 20 -216
42 539 -330
27 765 -691
688 286 497
125 280 -180
305 208 -252
210 242 669
257 30 656
417 194 282
672 1 961
597 39 63
616 489 662
658 592 -34
13 224 -716
792 267 466
26 601 721
506 163 -44
447 825 -289
716 154 -786
665 206 -18
813 676 -144
544 269 -797
806 218 -347
290 382 -175
199 421 -417
110 629 233
36 516 -391
185 766 -143
118 39 -450
322 371 821
625 238 -582
92 123 444
65 150 -611
705 467 -175
18 757 823
741 569 -31
49 163 -50
769 62 380
233 81 930
325 615 16
394 722 -757
564 511 510
806 679 -722
29 21 409
616 157 368
5 429 819
725 338 516
658 279 -803
823 594 -114
643 648 -851
576 65 -860
677 398 -997
269 353 -665
83 349 -941
168 447 -751
666 334 -317
806 775 -473
415 728 -866
642 21 -372
626 668 502
521 558 704
180 602 -914
832 8 542
304 303 -309
459 354 -818
123 500 215
293 689 679
497 444 -607
26 30 -272
643 679 -604
332 318 -450
429 171 -891
690 788 68
632 488 611
484 674 583
47 665 21
258 282 -266
804 92 -98
186 809 239
103 667 -758
546 540 727
567 370 -274
580 386 385
505 828 595
21 565 758
839 88 -966
86 255 495
410 131 297
515 34 -170
407 479 -246
685 742 -662
510 334 -212
583 364 931
202 429 -741
822 48 -710
444 352 717
819 698 -530
792 815 -20
54 554 892
555 216 314
551 161 -621
675 46 -511
606 813 -781
10 331 56
131 583 718
450 442 506
606 429 -34
80 270 -272
98 199 916
588 702 850
129 400 -404
551 440 -16
365 420 472
134 658 -962
163 699 29
580 99 535
603 154 -54
707 764 200
941 800
864 795 -197
603 348 852
641 657 974
835 822 392
878 278 374
378 905 -910
335 873 781
666 632 -192
847 392 391
75 275 -135
876 818 106
352 156 -627
364 280 822
23 5 984
416 423 600
861 188 54
923 719 -320
870 851 -870
529 500 775
44 130 -255
549 101 -37
499 139 221
391 821 542
391 349 -342
716 61 -669
77 143 866
407 927 -459
892 620 964
270 251 -426
8 150 554
344 45 -783
121 673 -367
205 432 898
195 352 -973
117 890 938
701 185 782
733 724 -269
846 797 393
536 705 846
778 597 67
150 626 150
421 65 -138
160 292 -369
494 848 68
720 77 788
880 321 655
563 12 261
604 222 -784
98 462 564
53 937 335
68 365 -894
502 713 677
487 698 -502
452 43 573
162 888 911
584 268 -534
581 578 -565
496 520 489
606 370 178
737 303 664
133 767 720
825 45 -861
469 101 274
374 703 -619
401 270 594
547 726 -357
426 684 -531
341 588 -793
355 4 -19
792 941 448
775 484 -990
869 444 -357
437 317 870
445 253 455
142 149 397
385 390 -862
144 219 -501
346 363 -101
666 724 -44
854 351 999
449 135 -572
898 569 -879
721 558 -479
744 518 -704
676 447 -989
72 227 69
387 372 280
135 666 -395
426 737 220
424 211 -285
64 584 -432
272 639 -174
231 548 -282
474 789 807
136 262 -380
613 529 -675
662 831 641
315 523 -498
636 32 -59
495 355 842
456 801 658
794 74 722
321 295 926
446 704 -10
264 908 389
5 331 823
37 486 787
624 19 -112
384 204 -900
300 561 -600
186 610 408
660 437 -94
548 315 87
639 691 -700
245 443 -702
106 59 -697
43 880 -252
19 782 -794
916 889 103
400 562 685
318 355 -318
407 906 323
490 740 -243
180 695 -95
292 618 347
319 704 -672
861 611 50
345 398 731
116 529 991
463 254 -870
785 200 -803
837 548 564
918 679 504
232 817 267
867 359 -347
916 18 -302
520 401 972
47 578 -644
146 486 -570
383 796 -543
325 820 -158
687 337 -561
801 471 8
938 483 574
254 711 -750
281 127 710
544 918 -823
151 121 -783
905 81 -783
645 550 357
489 826 228
834 302 -498
346 75 -862
132 662 638
395 25 836
234 178 -916
389 837 -658
644 695 428
241 62 -773
294 125 768
824 868 435
15 273 -386
323 632 -835
893 530 -581
625 479 829
729 514 373
417 107 258
714 616 -260
156 690 -811
866 256 873
103 361 312
907 901 987
773 618 -181
27 411 -104
750 834 482
912 544 -957
623 811 -35
444 34 -566
503 716 286
457 900 -715
275 344 -394
768 392 -939
150 427 205
903 792 493
646 145 185
869 236 -272
507 920 -65
547 505 865
193 871 169
187 66 774
592 739 864
715 49 431
649 813 203
160 244 251
541 280 -295
435 12 931
25 530 665
381 80 244
719 823 -471
470 24 -706
235 374 648
131 298 753
832 546 -181
570 781 -557
71 259 -358
574 306 -853
212 306 -49
466 74 -660
563 411 -844
201 791 -313
827 896 392
798 386 121
294 437 -426
391 785 301
572 61 891
645 538 -932
259 800 631
698 729 402
864 553 803
722 642 325
200 7 192
424 184 -363
871 499 771
784 235 -162
700 153 190
124 825 -993
343 19 -56
130 930 325
392 715 -302
119 181 -678
762 520 127
503 424 -90
195 305 945
114 242 1
815 680 237
382 572 -112
648 21 656
68 308 -913
286 563 -985
730 464 960
156 112 585
606 576 -865
486 145 678
282 26 -153
197 271 -580
810 801 372
708 433 -108
527 236 -540
694 755 147
665 574 -342
506 201 -534
666 140 -613
354 343 -872
611 667 -907
513 498 -693
396 872 -615
897 901 908
740 558 132
193 853 -815
940 404 -124
364 788 -81
887 237 -247
901 147 -185
477 56 280
85 629 -748
310 202 21
66 158 494
87 803 -766
589 620 -817
468 304 174
444 236 989
608 786 973
226 845 -159
648 548 876
99 594 180
28 764 66
28 620 -133
326 725 -139
908 348 -88
350 392 840
187 91 -3
908 931 -193
10 502 -81
429 369 953
383 432 815
457 848 -512
266 415 -143
148 584 411
431 752 951
42 158 -81
201 725 926
893 728 -494
279 520 -449
438 793 896
381 58 -739
537 84 982
528 83 431
838 392 343
299 384 -870
787 529 182
794 891 -307
772 16 968
750 89 -84
338 720 140
754 883 -777
88 515 -272
799 38 -494
134 676 -374
532 897 -863
885 873 -852
232 739 207
438 708 -743
654 667 -504
504 598 -750
451 331 199
802 706 958
658 471 -302
395 234 195
113 892 974
444 628 136
277 862 334
649 616 -73
170 597 951
251 359 319
498 178 -478
140 664 749
458 748 336
156 34 455
434 385 -47
741 381 -643
120 258 771
288 475 766
138 825 -718
560 447 159
841 621 939
846 558 902
731 796 -858
596 663 658
808 53 -598
310 272 -453
126 55 -146
308 544 -971
906 188 -998
520 239 -406
511 464 454
28 645 61
783 28 372
836 94 -927
534 39 545
163 541 111
87 768 887
676 915 756
484 362 893
677 744 583
773 243 -97
68 624 -176
281 824 507
660 318 800
576 433 108
448 276 -455
923 730 803
933 512 -889
93 369 -587
902 561 266
346 221 102
259 125 609
335 423 629
65 750 591
568 102 -971
439 137 832
120 914 217
855 139 -710
437 318 -683
603 555 -749
881 917 -947
530 822 880
41 778 -636
532 58 -492
798 820 -124
637 598 -41
353 345 759
489 617 653
664 270 -457
687 124 -728
155 328 -537
851 138 -677
743 464 836
374 261 -443
131 709 -987
832 852 319
195 418 -631
873 99 -808
197 378 528
355 417 -228
776 288 5
899 154 -834
617 532 393
319 462 600
114 590 -207
786 625 586
191 546 501
538 840 923
866 446 -693
112 424 280
733 365 13
474 914 480
877 729 687
148 867 839
372 36 71
569 301 -766
194 445 -492
93 543 -910
676 129 -55
228 407 352
825 528 126
54 37 -684
702 287 -636
264 883 -252
760 336 116
740 447 797
810 898 317
296 179 -921
143 23 717
200 383 791
846 229 -2
646 321 277
644 157 -126
587 875 989
133 679 533
427 652 682
848 845 939
325 716 887
80 204 -600
34 864 -531
650 25 -615
333 202 -239
130 916 -97
864 834 303
810 848 -5
467 192 689
136 345 146
878 684 -699
181 888 -287
677 647 -313
938 345 -345
888 542 -926
715 578 -588
229 433 726
416 206 -547
316 206 -562
686 94 797
887 233 -408
54 597 -204
396 622 -671
810 616 -4
835 301 -639
580 203 261
256 493 319
514 449 -263
77 673 572
348 442 222
263 13 429
458 605 538
733 31 -162
645 843 851
407 157 -231
26 552 -695
313 154 413
582 332 -489
828 880 603
609 102 258
244 369 -990
369 453 959
307 279 -276
478 412 746
924 745 26
205 634 908
24 463 351
873 858 -768
109 88 -862
289 460 -493
83 93 73
259 425 215
283 850 -65
49 600 382
289 308 916
141 912 -127
657 802 216
602 676 725
557 752 -34
842 563 -732
666 302 -474
197 748 -670
3 282 -315
149 730 -191
284 257 -949
193 441 765
313 426 -23
197 365 -986
70 805 -495
478 654 893
668 940 -697
329 244 394
457 226 938
361 838 -411
372 21 -72
475 368 275
781 426 642
663 238 902
477 86 867
40 447 -647
371 331 -742
670 296 321
526 287 -962
238 512 152
330 752 777
200 51 -182
767 1 677
544 302 -201
778 333 -80
617 152 971
890 464 381
498 716 -500
263 408 -560
557 1 636
525 672 651
473 266 -124
92 188 -62
85 827 0
627 309 442
183 435 -232
496 501 117
462 542 -413
577 93 762
319 76 -258
38 722 371
233 152 -728
839 289 177
668 178 -222
752 858 951
659 491 196
892 195 124
280 828 -120
779 669 642
921 795 792
359 679 -289
581 419 -488
940 883 -151
347 18 -689
813 766 977
96 823 -208
734 823 891
415 573 906
335 906 266
657 496 -751
378 726 -26
892 921 276
440 600 -512
473 19 -31
37 717 918
487 157 11
349 510 -46
194 127 553
648 925 -750
16 451 971
701 896 -623
353 127 133
65 927 691
186 400 59
190 536 -532
419 63 295
55 155 308
275 133 32
26 666 -291
233 224 998
514 268 -541
532 18 650
602 624 3
147 355 -468
353 330 -110
369 10 -295
21 891 940
301 495 -630
741 855 -482
488 662 35
476 922 901
763 628 -600
87 322 119
926 737 354
467 366 176
920 611 -169
318 68 -227
548 602 169
354 145 -1
128 590 569
556 426 250
700 416 -947
681 247 542
816 302 -95
23 549 -987
429 179 597
441 762 -87
270 514 841
301 19 -282
821 600 26
706 802 -478
445 307 219
147 934 122
77 646 974
61 503 -985
781 736 -662
110 32 940
731 428 -762
285 419 795
784 276 -34
201 832 -994
339 115 107
491 513 659
344 126 168
438 520 143
733 30 316
53 183 -493
441 508 77
122 23 -888
128 494 -218
927 367 889
195 150 594
625 152 489
304 383 -449
54 581 -2
750 701 -135
695 284 -274
353 147 -447
861 163 911
856 468 72
449 431 227
401 150 954
349 139 -83
405 703 533
457 252 635
243 391 -823
868 311 472
887 405 959
562 27 -421
34 611 -152
913 402 915
114 692 775
315 777 -973
332 852 667
829 184 668
366 190 -902
26 424 -21
152 900 -1
234 66 -25
50 601 -293
759 690 -953
637 713 -203
64 720 -816
392 316 -146
309 747 369
884 738 -934
516 281 375
305 220 6
938 430 466
853 656 -310
185 360 140
668 273 -635
2 471 328
62 61 -55
766 763 -67
245 214 43
299 624 133
291 626 166
939 43 -253
280 267 -829
154 31 216
707 112 -244
625 321 -827
323 419 -9
931 634 -283
864 449 654
690 900 657
502 110 -966
801 117 936
937 799 208
817 13 -708
600 447 681
291 217 -2
233 600 160
684 323 774
18 861 767
829 4 158
200 575 -489
215 375 -889
520 153 413
162 335 -703
787 356 -79
212 802 410
903 147 782
461 463 311
619 164 -88
520 879 292
507 311 -728
230 460 -615
202 767 715
220 223 452
822 518 892
314 941 -956
576 804 -937
657 159 -368
608 231 -81
481 581 395
702 833 921
627 625 877
663 374 932
672 864 402
356 518 -112
547 844 -210
16 271 -804
321 472 -131
513 418 99
259 360 607
40 566 521
644 359 346
506 273 -131
40 853 -776
917 632 -356
497 413 248
939 384 556
858 8 -652
262 53 894
436 309 -137
834 504 -405
533 448 -955
113 595 -931
171 672 489
199 731 -685
519 613 -500
147 188 271
545 522 664
330 7 927
144 610 -705
512 222 737
808 169 115
303 774 96
462 231 29
163 478 -870
58 429 560
291 452 -251
593 398 -68
569 75 -175
868 824 720
208 233 501
304 209 85
460 858 143
398 914 721
38 355 685
851 130 -690
45 503 676
303 932 218
849 723 -586
544 689 144
624 326 505
812 137 -689
170 643 733
676 928 324
65 876 -267
