19
957 1951
559 297 56
189 539 405
200 359 783
782 825 571
253 299 669
644 687 242
738 900 694
339 983 263
251 225 136
362 457 176
655 284 146
452 982 572
697 194 16
220 618 674
758 544 284
499 308 952
541 112 616
980 254 66
811 483 662
507 553 637
54 855 709
922 889 793
465 576 300
970 1813
466 557 370
483 5 565
431 649 918
497 35 355
770 443 566
637 416 937
485 608 90
887 192 637
581 824 709
292 207 108
104 517 431
880 673 248
433 179 881
858 516 469
448 447 614
431 761 161
940 657 254
113 888 130
697 705 228
543 334 839
911 750 424
929 70 604
484 389 229
17 69 880
405 807 541
647 482 788
208 739 270
611 876 667
793 369 743
806 697 486
686 135 119
890 326 336
371 517 737
161 499 526
760 511 185
806 859 638
482 313 259
236 168 482
713 24 707
711 489 608
515 731 515
718 813 310
555 830 928
140 261 545
878 434 1000
862 98 492
441 672 492
780 963 493
659 756 21
676 34 232
199 564 874
474 202 667
609 416 966
472 932 391
755 61 853
800 962 570
483 739 408
852 799 508
207 243 168
176 278 57
435 449 178
944 717 998
68 499 742
56 651 505
370 329 316
43 285 332
836 447 170
445 914 183
256 421 431
818 113 742
485 311 649
946 240 397
161 692 24
125 490 175
701 705 161
817 232 323
644 369 786
520 918 268
396 537 568
526 732 631
147 960 609
763 172 656
290 41 389
500 275 44
664 955 978
942 405 571
715 192 145
630 99 795
662 958 380
852 585 444
656 141 476
836 320 837
795 392 213
878 119 200
749 273 279
208 49 172
353 68 341
503 847 641
135 147 454
816 77 278
478 916 757
133 815 955
311 399 250
965 35 658
935 472 925
681 278 410
184 764 906
617 944 907
760 848 495
408 448 135
419 560 885
615 190 573
171 24 859
242 512 532
203 338 170
121 393 743
61 184 285
718 890 66
25 433 989
56 216 870
952 817 760
722 640 482
547 282 337
658 771 82
696 432 234
481 28 505
81 124 531
188 346 203
866 670 53
723 126 293
895 945 187
830 575 138
948 398 412
413 694 711
934 721 874
613 824 377
425 525 124
964 394 786
635 48 5
616 792 563
633 831 92
855 708 875
890 634 912
487 846 768
97 576 548
661 320 764
257 132 241
901 259 983
928 227 513
368 54 404
516 447 602
659 908 651
871 249 921
550 149 683
930 304 276
297 38 547
545 444 803
462 198 911
421 120 504
15 801 598
51 546 162
462 396 986
735 270 854
107 818 794
817 594 985
416 23 314
417 755 377
69 459 7
588 469 130
57 55 811
830 823 734
554 26 198
15 448 351
157 892 453
277 476 112
119 400 883
359 828 797
744 16 742
71 148 139
556 650 440
800 335 546
672 320 675
381 487 590
873 4 169
87 631 901
199 23 809
307 484 387
209 893 916
923 821 718
876 403 718
315 440 972
152 468 882
915 177 393
405 530 736
3 447 79
747 77 933
403 455 802
47 688 920
453 204 480
614 649 301
383 346 312
777 333 125
589 839 427
914 731 978
678 930 469
156 394 656
646 11 863
806 734 309
623 415 18
389 50 567
48 293 854
204 889 803
180 893 898
754 56 269
396 650 295
363 770 627
840 30 904
197 53 509
774 541 423
793 886 635
750 640 419
647 453 942
42 286 544
11 48 484
51 788 404
348 491 401
77 122 463
792 507 248
124 256 172
541 21 264
69 806 893
501 209 974
949 844 120
928 145 779
969 130 614
115 582 621
956 650 341
241 847 539
833 279 525
90 115 400
488 591 606
208 507 552
104 584 856
838 558 408
245 345 831
584 197 211
120 712 815
824 232 994
523 589 743
138 889 407
7 178 628
117 483 124
500 91 883
537 831 127
675 441 302
366 184 14
946 935 459
168 33 648
498 403 305
583 402 499
333 345 497
885 680 493
935 454 75
241 345 396
97 815 679
727 440 679
494 516 996
940 15 687
542 716 676
524 305 626
377 470 913
204 362 470
284 245 330
147 570 628
343 551 506
667 433 823
766 904 909
118 909 132
262 361 981
673 46 986
93 226 982
427 567 295
934 215 653
935 886 453
454 548 32
59 283 943
189 380 167
817 899 177
895 502 415
407 559 42
708 157 778
340 582 680
373 138 898
537 783 599
610 645 570
579 612 499
793 943 830
426 163 430
799 573 689
72 111 122
422 355 538
493 498 990
133 421 497
373 282 779
172 969 821
339 128 559
38 769 426
445 327 925
912 313 352
206 90 82
495 217 272
575 808 798
854 705 467
758 622 100
344 435 200
284 259 984
480 98 265
39 190 739
465 405 720
844 194 419
622 689 832
607 888 901
203 287 71
832 36 277
754 101 79
23 520 679
951 868 362
337 762 970
781 46 891
879 24 258
704 390 713
468 745 22
927 407 319
231 150 669
782 758 729
361 482 868
587 894 383
580 365 828
728 502 807
248 632 23
131 61 836
441 514 715
679 462 43
9 732 745
486 940 907
434 584 743
871 957 232
351 814 578
217 645 3
313 203 204
687 366 904
884 745 213
227 719 634
14 663 970
178 502 440
175 24 618
948 171 135
386 132 620
109 3 785
407 560 964
319 859 825
787 22 539
462 889 207
234 247 716
218 914 243
495 523 68
832 26 443
911 175 404
937 968 61
213 295 732
67 199 349
105 649 175
498 924 598
598 454 477
354 158 384
318 777 398
505 69 878
369 485 228
898 195 617
85 841 69
851 624 421
20 498 551
245 239 583
238 703 697
445 929 113
787 210 605
330 878 529
560 853 953
671 22 193
276 522 347
609 785 819
413 196 183
304 846 958
842 630 134
370 551 607
376 630 331
634 840 661
569 729 11
752 160 143
841 870 532
844 900 277
250 894 481
539 915 628
850 714 264
302 940 872
935 809 473
442 814 45
90 3 660
372 27 242
730 308 942
544 777 790
220 925 131
626 773 338
851 490 85
464 431 416
193 167 326
805 956 517
377 317 192
882 423 314
680 870 697
796 436 232
516 165 404
189 564 785
28 438 79
324 327 759
312 922 688
927 497 265
140 301 979
730 610 559
896 102 686
930 660 904
520 39 224
487 590 151
97 625 666
128 491 319
851 594 742
517 708 763
446 954 327
548 37 583
72 755 483
22 394 995
268 261 926
541 619 420
756 797 675
340 232 11
175 555 217
27 111 807
679 551 617
289 598 251
26 442 1
940 133 707
418 450 834
282 856 253
224 578 981
965 662 678
714 687 461
775 721 613
450 23 400
2 188 803
700 288 75
459 101 327
753 512 16
476 378 884
942 335 537
949 441 510
727 696 783
694 105 941
176 764 639
355 62 361
322 256 540
92 290 805
574 15 867
37 710 998
364 797 77
866 964 96
635 741 691
272 619 16
654 203 786
583 533 344
427 920 27
308 723 888
403 430 285
56 83 755
401 18 412
114 821 65
132 501 519
734 204 369
29 699 994
575 251 690
159 375 535
351 588 35
819 413 839
571 693 465
855 809 136
385 64 795
664 363 930
108 213 766
266 425 371
401 339 565
566 593 820
616 51 872
291 63 523
278 451 35
294 421 988
640 191 591
951 928 331
965 841 162
347 739 30
320 513 913
326 573 316
455 316 369
661 788 570
650 33 837
120 740 418
561 436 467
920 781 531
624 962 207
736 582 704
368 732 56
452 204 965
614 961 365
361 913 405
651 249 79
447 860 413
635 154 851
179 881 273
627 144 451
159 208 5
211 149 117
336 286 760
959 241 158
46 43 49
309 111 793
101 697 830
967 248 98
525 5 941
690 848 330
759 85 9
510 638 542
488 758 123
426 820 520
440 127 706
213 970 301
150 612 221
835 911 547
285 197 188
810 296 871
475 768 953
904 73 302
953 904 677
959 860 707
864 916 385
514 246 390
88 301 356
120 116 780
968 954 930
62 621 2
357 401 783
391 634 615
888 140 813
893 789 82
338 647 865
205 637 912
279 377 958
964 55 848
381 71 471
659 571 638
924 69 537
107 383 446
920 661 240
791 437 812
749 493 366
696 826 249
218 604 540
731 442 824
934 470 356
508 56 686
68 295 456
168 909 820
647 344 605
899 911 810
832 87 482
210 640 526
171 477 164
341 305 623
317 101 652
839 431 389
363 647 630
42 217 190
242 888 176
91 165 136
147 142 148
773 54 282
508 266 851
79 511 276
468 583 284
610 271 216
878 608 634
229 762 354
158 671 144
757 865 278
725 14 34
861 696 208
176 244 309
891 391 974
889 427 49
436 748 707
739 812 956
738 416 12
551 746 14
140 245 739
797 878 330
456 775 3
826 375 692
836 446 347
68 847 895
359 573 962
71 913 844
261 557 647
328 176 394
821 668 427
202 152 831
161 220 760
243 825 11
680 839 162
503 949 391
182 483 623
201 260 621
802 433 140
224 470 340
348 612 525
903 267 653
197 165 889
490 810 461
350 922 254
44 682 962
230 849 36
302 517 227
384 677 291
109 502 46
457 489 772
820 174 24
103 602 721
792 496 476
30 418 142
731 611 102
294 407 39
965 313 527
87 234 438
690 653 966
687 667 721
659 660 6
629 200 231
157 379 4
134 710 756
183 571 929
410 19 663
54 877 596
212 671 988
10 245 92
168 665 157
553 594 575
771 220 322
32 843 414
186 342 826
966 438 451
964 189 564
538 431 949
341 306 726
762 550 705
539 710 717
537 254 198
854 370 732
899 701 655
358 534 261
536 720 595
900 405 317
113 153 536
60 758 386
667 538 228
866 71 442
481 609 519
966 324 218
453 120 109
448 831 607
792 662 714
690 305 701
629 783 909
171 818 37
820 808 416
951 625 642
691 926 544
630 21 847
67 348 791
868 904 768
781 281 242
197 798 148
716 578 370
729 548 251
756 328 489
811 610 778
807 144 314
642 931 151
386 903 993
154 778 869
48 443 263
98 522 652
235 125 5
81 53 943
193 300 97
875 861 57
580 692 704
466 905 242
88 495 821
869 159 725
324 150 591
791 48 268
230 777 304
625 385 707
521 640 190
610 108 666
334 225 962
379 814 391
753 662 976
554 161 709
486 81 320
315 441 247
551 891 849
967 683 695
524 617 339
374 502 694
613 176 468
372 370 537
453 963 306
697 328 53
14 264 743
68 161 680
93 843 735
136 699 453
858 892 45
893 517 345
29 284 19
313 950 709
831 951 862
216 35 719
285 494 891
256 260 297
117 763 764
184 692 440
190 770 523
330 367 163
576 881 522
52 806 178
826 509 635
181 354 427
727 175 817
16 513 607
850 130 673
442 913 321
378 290 788
451 732 937
394 835 318
459 10 57
772 807 898
780 606 358
928 391 538
218 677 865
686 787 74
735 28 965
844 868 213
787 492 219
954 544 930
686 930 874
288 882 518
743 856 374
772 656 746
290 872 313
959 279 616
842 54 928
16 325 826
581 471 715
14 56 219
427 909 458
390 457 866
755 217 589
400 7 26
48 759 167
74 334 473
413 611 759
206 575 463
469 828 66
577 866 277
934 284 296
568 56 725
780 167 394
332 134 158
456 130 650
122 629 949
363 73 742
268 193 857
691 247 788
964 704 743
953 681 339
225 921 398
405 246 440
217 638 220
234 667 905
48 85 838
958 670 810
16 568 685
636 420 223
767 710 852
136 947 934
890 269 720
365 906 331
922 690 69
755 196 797
52 825 491
924 748 762
904 81 10
620 631 562
741 121 720
254 517 349
542 672 627
609 342 910
338 148 313
196 590 355
55 829 71
811 238 192
689 327 620
621 954 695
141 313 687
514 476 883
203 448 437
427 295 573
171 525 399
947 853 256
588 386 141
738 8 115
884 636 588
483 528 362
270 62 163
901 957 486
17 857 365
425 279 316
161 811 182
145 754 72
16 639 652
705 844 487
805 923 766
661 872 671
967 152 524
135 839 70
371 703 440
349 442 359
860 513 262
358 891 769
246 351 492
620 399 756
814 932 184
803 360 396
426 830 908
463 819 428
570 185 681
105 426 884
127 934 223
721 3 727
324 540 928
770 771 627
164 713 110
9 462 843
381 910 270
914 5 198
417 562 921
907 765 204
570 601 803
536 540 742
331 302 111
97 597 615
576 844 594
484 357 724
267 168 619
517 551 189
395 331 817
958 209 487
758 391 184
18 693 193
509 931 332
26 664 840
565 849 278
73 407 669
291 575 905
583 379 798
771 764 547
304 411 625
865 602 365
442 94 786
796 17 800
459 36 737
232 592 454
647 814 471
896 542 998
635 244 349
692 666 603
347 175 647
372 695 725
798 773 318
614 264 621
361 856 363
72 158 938
386 872 41
448 218 107
794 559 205
399 709 606
730 776 569
271 592 31
704 180 453
922 518 960
727 76 887
448 638 656
861 265 769
102 292 787
286 224 500
455 316 627
669 806 290
916 181 168
176 879 788
26 848 332
473 131 687
757 121 648
500 411 648
333 137 750
177 926 471
735 640 588
440 575 984
393 846 215
757 133 276
159 309 558
127 189 487
180 150 819
969 272 91
519 862 334
88 832 412
361 468 281
676 569 922
796 814 762
489 104 328
537 282 114
251 207 760
51 130 800
117 595 938
441 811 445
961 276 463
130 535 629
249 822 861
676 883 362
79 231 441
961 684 713
874 526 426
173 662 459
11 376 58
441 812 294
924 919 307
312 50 145
816 746 294
475 766 179
467 292 843
424 806 549
43 970 108
661 663 341
425 56 142
505 131 941
36 359 78
45 677 555
108 51 313
595 378 828
429 697 477
286 739 438
161 547 403
664 657 449
541 283 22
549 657 466
494 304 473
941 101 6
315 430 244
63 122 46
139 67 462
498 493 540
150 949 878
260 696 251
480 303 363
293 265 84
196 640 435
858 588 460
680 853 718
314 939 572
831 516 942
925 259 381
480 7 14
872 442 94
557 406 859
555 773 445
365 736 202
912 441 889
573 863 927
24 509 272
49 388 36
462 28 373
601 319 91
217 962 750
65 602 963
191 836 570
284 99 534
529 849 655
475 69 480
64 768 741
71 731 563
363 673 986
439 752 839
436 854 408
912 384 900
429 222 116
776 224 397
191 52 236
193 830 124
106 925 181
119 414 767
226 654 490
695 471 215
841 517 48
510 763 3
390 233 621
441 912 383
723 582 157
666 661 581
386 335 536
827 128 725
616 671 579
937 16 914
895 626 833
873 144 956
927 600 544
240 924 281
208 311 923
2 892 657
921 172 996
644 872 134
497 826 788
916 432 451
360 796 378
730 964 592
246 739 704
725 250 163
605 295 763
697 715 429
634 263 696
943 316 798
477 323 263
474 538 809
175 303 169
99 770 266
32 746 534
243 713 505
198 829 490
777 26 978
65 533 518
172 134 631
609 548 82
690 847 460
196 796 724
238 347 183
510 96 183
282 1 86
121 223 176
691 401 460
382 722 182
621 336 313
495 886 445
11 515 338
122 864 834
171 115 645
903 335 473
7 193 384
630 159 932
613 315 64
319 427 741
538 278 651
712 964 794
61 460 738
934 287 851
388 88 915
141 345 674
7 175 82
826 883 174
924 799 675
215 367 101
96 4 82
15 143 294
285 946 919
733 934 113
85 13 910
54 467 604
441 837 186
696 99 52
125 466 462
384 876 742
203 340 685
521 459 515
790 7 505
737 446 750
465 403 79
338 43 697
116 73 283
540 523 670
217 901 803
225 885 137
306 493 282
748 53 289
487 12 995
452 551 947
157 57 72
86 754 739
3 246 406
163 700 146
181 918 975
715 816 371
355 658 336
220 896 983
597 547 400
836 350 968
848 677 300
838 645 852
57 313 268
357 886 90
366 420 301
902 248 951
227 807 807
353 346 300
673 579 296
818 603 121
196 153 373
655 206 405
551 491 597
370 391 135
419 186 352
72 592 844
754 134 290
764 583 134
142 37 631
827 67 118
94 272 634
260 451 799
325 899 580
895 197 466
109 653 179
927 493 514
158 351 768
238 189 804
149 242 322
897 835 298
938 807 533
324 779 812
527 249 569
869 765 917
113 298 841
545 567 536
107 928 802
799 957 534
607 877 300
691 695 560
487 447 816
944 876 641
632 833 841
121 949 107
22 479 675
742 439 457
378 353 479
345 903 868
195 747 239
116 70 645
805 351 460
535 861 17
71 818 763
949 462 478
125 572 352
177 661 853
835 354 808
474 325 964
686 325 219
238 111 577
883 404 106
838 740 126
768 791 435
808 360 581
226 322 805
149 272 613
814 232 163
398 227 161
960 639 144
885 181 581
32 910 903
715 419 890
344 134 686
179 955 677
80 662 832
365 69 944
387 357 593
72 803 360
225 89 647
428 908 84
287 694 587
4 833 131
391 837 697
284 960 189
134 397 473
635 452 117
100 371 150
892 469 20
576 392 158
225 656 178
65 795 884
124 359 253
886 714 113
165 776 42
39 893 659
519 596 670
877 103 108
254 188 333
464 192 497
53 791 374
392 834 150
306 897 914
664 363 971
910 708 699
53 450 553
512 175 451
336 409 432
646 41 812
332 666 592
385 673 863
816 210 827
878 896 534
180 305 506
287 456 488
778 563 423
476 517 850
405 921 699
597 844 510
193 325 225
154 226 512
957 534 770
73 53 5
791 782 259
199 577 482
805 42 895
449 5 704
71 351 570
751 169 284
900 302 46
967 136 124
671 78 133
256 903 650
133 152 942
435 879 274
465 418 608
229 469 718
525 68 142
111 162 816
676 631 247
712 201 464
306 586 87
830 183 502
830 770 577
109 688 408
393 77 91
308 553 153
366 833 618
656 546 436
579 737 299
472 288 374
462 203 328
135 567 638
138 371 463
460 445 21
438 933 31
72 104 680
533 963 213
620 544 361
433 238 254
228 183 154
502 633 591
551 377 243
59 99 123
622 561 746
141 689 687
318 773 527
490 786 559
507 24 769
710 712 505
604 324 475
587 693 146
207 501 825
619 153 208
921 454 66
42 737 605
827 803 331
13 122 285
260 607 511
777 954 484
517 98 729
675 713 588
837 213 726
129 434 109
530 312 127
24 31 403
608 105 644
944 170 195
104 247 135
721 590 71
414 753 713
811 575 783
469 5 593
440 136 150
932 941 751
694 340 430
344 552 845
297 211 825
307 483 422
780 12 638
784 198 469
718 556 192
960 337 931
822 40 672
623 114 208
686 913 857
881 488 440
67 621 193
192 291 341
88 592 829
145 438 229
684 347 154
681 275 542
446 561 713
380 553 931
833 326 125
346 135 269
100 672 317
107 144 609
135 764 366
403 758 915
110 699 299
90 618 161
73 53 836
927 626 452
152 112 71
931 886 18
544 382 759
494 857 182
89 359 646
829 548 35
913 93 217
178 929 710
258 509 193
858 725 139
187 447 64
578 174 896
395 508 864
160 147 571
824 58 242
863 649 57
118 357 432
748 911 634
330 546 108
205 363 293
498 568 552
377 384 456
524 135 693
217 931 11
575 954 812
661 498 845
505 783 574
586 76 387
748 828 960
555 249 676
351 236 363
475 62 59
16 786 474
562 640 269
91 506 826
327 593 354
467 95 997
394 393 106
910 483 272
524 139 867
834 198 221
836 526 180
20 300 149
402 716 578
6 967 637
859 776 446
722 139 773
578 873 622
682 425 83
395 594 664
371 687 461
520 198 891
373 62 989
523 409 757
153 890 186
554 40 45
252 110 557
718 34 973
258 126 714
237 605 925
216 934 310
103 169 601
639 414 75
172 389 165
363 703 750
155 351 450
127 711 324
631 910 682
303 893 158
789 411 488
409 581 637
733 905 603
79 392 697
734 460 103
970 609 626
570 68 858
603 321 53
387 140 373
697 33 647
590 555 826
960 736 544
266 621 50
585 783 598
223 278 354
457 298 178
373 418 436
666 784 11
970 855 49
267 517 117
525 589 898
913 69 822
902 970 8
270 109 844
497 242 657
255 393 824
782 446 449
365 21 928
139 515 316
244 1 664
604 161 999
211 94 747
276 168 913
523 75 49
282 831 7
402 392 891
273 117 520
581 859 499
12 727 136
757 444 829
660 785 74
705 91 835
638 288 224
926 368 841
600 186 976
720 764 564
427 125 685
234 232 56
414 818 803
619 867 88
728 881 415
419 381 653
104 642 684
20 297 334
383 611 210
915 44 594
850 154 971
414 102 669
675 374 593
432 439 628
855 276 914
503 723 869
452 630 75
439 610 411
801 850 412
653 839 32
296 640 650
19 920 529
562 513 831
874 310 592
812 309 437
580 251 222
778 300 807
619 553 410
639 319 888
778 673 93
948 173 549
393 938 988
759 343 898
413 269 403
20 202 154
